,Number,Channel,Check in,Check out,Rooms,Persons,Adults,Children,Total,Commission,Prepaid,Country,Reservation Date,Date of creation or modification,Cancellation Date ,Payment,Status 
111,1201817717,Expedia XML,2019-06-20,2019-06-24,1 DBL Mat ,2,2,0,153.7,0.0,153.7,,2019-02-20 02:11,2019-02-20 02:11,,Credit card,New
112,2594066352,Booking.com XML,2019-06-20,2019-06-24,1 TPL Mat ,3,3,0,289.2,52.06,0.0,Brazil,2019-04-22 20:28,2019-06-16 13:24,2019-06-16 13:24,Credit card,Cancelled
113,1246648017,Expedia XML,2019-06-20,2019-06-24,1 DBL Mat ,2,2,0,161.8,0.0,161.8,,2019-04-28 19:50,2019-04-28 23:47,2019-04-28 23:47,Credit card,Cancelled
114,3455851611,Booking.com XML,2019-06-20,2019-06-30,1 DBL Mat ,2,2,0,554.4,99.79,0.0,Brazil,2019-05-20 23:03,2019-06-21 14:04,2019-06-21 14:03,Credit card,Cancelled
115,305507,RoomCloud  BE & Metasearch Engine,2019-06-20,2019-06-22,1 Habitación Doble Matrimonial ,2,2,0,139.61,0.0,0.0,Argentina,2019-05-26 19:18,2019-05-26 19:18,,Credit card,New
116,2421284889,Booking.com XML,2019-06-20,2019-06-25,1 SGL ,1,1,0,248.26,44.69,0.0,Perú,2019-06-12 13:13,2019-06-12 13:14,,Credit card,New
117,2415540607,Booking.com XML,2019-06-20,2019-06-24,1 DBL Mat ,2,2,0,249.51,44.91,0.0,Brazil,2019-06-16 22:30,2019-06-16 22:30,,Credit card,New
118,312332,RoomCloud  BE & Metasearch Engine,2019-06-20,2019-06-22,1 Habitación Doble Matrimonial ,2,2,0,167.74,0.0,167.74,Argentina,2019-06-18 23:31,2019-06-18 23:31,,Credit card,New
119,11114843502,Despegar PAM2 XML,2019-06-20,2019-06-21,1 DBL Mat ,2,2,0,54.15,0.0,0.0,Argentina,2019-06-19 14:23,2019-06-19 14:23,,Credit card,New
120,2858044260,Booking.com XML,2019-06-20,2019-06-23,1 DBL Mat ,2,2,0,188.85,33.99,0.0,Argentina,2019-06-19 15:17,2019-06-19 15:17,,Credit card,New
121,1217718633,Expedia XML,2019-06-19,2019-06-23,1 DBL Twin ,2,2,0,173.84,0.0,173.84,,2019-03-15 12:29,2019-03-15 12:29,,Credit card,New
122,3049508885,Booking.com XML,2019-06-19,2019-06-23,1 SGL ,1,1,0,202.38,36.43,0.0,Argentina,2019-04-08 19:46,2019-04-09 13:31,2019-04-08 19:46,Credit card,Cancelled
123,2450336749,Booking.com XML,2019-06-19,2019-06-23,1 DBL Mat 1 DBL Mat ,4,4,0,391.08,70.39,0.0,Brazil,2019-04-09 19:33,2019-04-09 19:33,,Credit card,New
124,3739312907,Booking.com XML,2019-06-19,2019-06-23,1 DBL Mat 1 DBL Mat ,4,4,0,391.08,70.39,0.0,Brazil,2019-04-09 23:06,2019-04-09 23:06,,Credit card,New
125,1255224712,Expedia XML,2019-06-19,2019-06-22,1 DBL Mat ,2,2,0,140.88,0.0,140.88,,2019-05-11 22:41,2019-05-11 22:42,,Credit card,New
126,2242405483,Booking.com XML,2019-06-19,2019-06-23,1 SUP ,2,2,0,289.36,52.08,0.0,Brazil,2019-05-12 13:08,2019-05-12 13:08,,Credit card,New
127,1267007578,Expedia XML,2019-06-19,2019-06-23,1 DBL Mat ,2,2,0,175.3,0.0,175.3,,2019-05-29 15:08,2019-05-29 15:08,,Credit card,New
128,3229942926,Booking.com XML,2019-06-19,2019-06-24,1 DBL Twin ,2,2,0,316.93,57.05,0.0,Brazil,2019-05-31 17:00,2019-05-31 17:00,,Credit card,New
129,3591911637,Booking.com XML,2019-06-19,2019-06-20,1 DBL Mat ,2,2,0,67.43,12.14,0.0,Brazil,2019-05-31 17:08,2019-05-31 17:08,,Credit card,New
130,10966297702,Despegar PAM2 XML,2019-06-19,2019-06-23,1 DBL Twin ,2,2,0,175.66,0.0,175.66,Brazil,2019-06-01 21:20,2019-06-01 21:21,,,New
131,2546916610,Booking.com XML,2019-06-19,2019-06-22,1 DBL Mat ,2,2,0,244.76,44.06,0.0,Bolivia  plurinational state of,2019-06-06 13:07,2019-06-06 13:07,,Credit card,New
132,1272563134,Expedia XML,2019-06-19,2019-06-23,1 DBL Mat ,2,2,0,199.64,0.0,199.64,,2019-06-06 15:29,2019-06-06 15:29,,Credit card,New
133,11027899402,Despegar PAM2 XML,2019-06-19,2019-06-21,1 DBL Mat ,1,1,0,102.11,0.0,0.0,Argentina,2019-06-09 18:41,2019-06-09 18:41,,Credit card,New
134,312228,RoomCloud  BE & Metasearch Engine,2019-06-19,2019-06-20,1 Habitación Doble Matrimonial ,1,1,0,54.98,0.0,54.98,Argentina,2019-06-18 15:57,2019-06-18 15:57,,Credit card,New
135,3808962858,Booking.com XML,2019-06-19,2019-06-20,1 SGL ,1,1,0,47.97,8.63,0.0,Argentina,2019-06-19 13:13,2019-06-19 13:14,,Credit card,New
136,1284836493,Booking.com XML,2019-06-18,2019-06-25,1 DBL Twin ,2,2,0,370.83,66.75,0.0,Brazil,2019-03-05 17:20,2019-03-05 17:20,,Credit card,New
137,1164740031,Booking.com XML,2019-06-18,2019-06-24,1 SGL ,2,1,1,286.56,51.58,0.0,Brazil,2019-03-15 05:57,2019-04-03 22:45,2019-04-03 22:44,Credit card,Cancelled
138,1224452090,Expedia XML,2019-06-18,2019-06-23,1 TPL Mat ,3,3,0,280.2,0.0,280.2,,2019-03-25 16:21,2019-03-25 16:21,,Credit card,New
139,2370974496,Booking.com XML,2019-06-18,2019-06-24,1 TPL Mat ,3,2,1,373.56,67.24,0.0,Brazil,2019-04-03 16:16,2019-05-20 22:08,2019-05-20 22:08,Credit card,Cancelled
140,10530289802,Despegar PAM2 XML,2019-06-18,2019-06-21,1 DBL Mat ,2,2,0,134.01,0.0,0.0,Argentina,2019-04-09 07:49,2019-04-09 07:49,,Credit card,New
141,249-714475,Hotelbeds XML,2019-06-18,2019-06-25,1 DBL Mat ,2,2,0,397.08,0.0,397.08,,2019-05-19 19:00,2019-05-24 01:16,2019-05-24 01:16,,Cancelled
142,2250392223,Booking.com XML,2019-06-18,2019-06-20,1 DBL Mat ,2,2,0,108.63,19.55,0.0,Argentina,2019-05-23 22:06,2019-05-23 22:06,,Credit card,New
143,10911719302,Despegar PAM2 XML,2019-06-18,2019-06-22,1 DBL Mat ,2,2,0,163.51,0.0,163.51,Chile,2019-05-27 16:03,2019-05-27 16:04,,,New
144,2314325726,Booking.com XML,2019-06-17,2019-06-19,1 SGL 1 SGL ,2,2,0,191.88,34.54,0.0,Uruguay,2019-06-13 14:03,2019-06-13 14:04,,Credit card,New
145,3980910214,Booking.com XML,2019-06-17,2019-06-20,1 DBL Mat ,2,2,0,146.07,26.29,0.0,Argentina,2019-06-16 22:27,2019-06-16 22:27,,Credit card,New
146,2672358241,Booking.com XML,2019-06-16,2019-06-19,1 DBL Twin ,2,2,0,199.76,35.96,0.0,Brazil,2019-05-31 16:50,2019-05-31 16:51,,Credit card,New
147,3280417589,Booking.com XML,2019-06-16,2019-06-17,1 DBL Twin ,2,2,0,69.92,12.59,0.0,Argentina,2019-06-09 20:41,2019-06-09 20:41,,Credit card,New
148,3905209130,Booking.com XML,2019-06-16,2019-06-18,1 DBL Twin ,2,2,0,95.88,17.26,0.0,Spain,2019-06-16 18:53,2019-06-16 18:54,,Credit card,New
149,1234476550,Expedia XML,2019-06-15,2019-06-21,1 DBL Twin ,3,2,1,242.7,0.0,242.7,,2019-04-09 15:03,2019-04-09 15:03,,Credit card,New
150,3995245029,Booking.com XML,2019-06-15,2019-06-16,1 DBL Twin ,2,2,0,53.95,9.71,0.0,Argentina,2019-04-29 21:49,2019-04-29 21:49,,Credit card,New
151,2535112329,Booking.com XML,2019-06-15,2019-06-16,1 TPL Twin 1 TPL Mat 1 DBL Mat ,8,8,0,190.83,34.35,0.0,Argentina,2019-05-04 10:08,2019-05-04 10:08,,Credit card,New
152,10829979602,Despegar PAM2 XML,2019-06-15,2019-06-17,1 DBL Mat ,2,2,0,102.12,0.0,0.0,Argentina,2019-05-17 14:15,2019-05-17 14:15,,Credit card,New
153,10956963902,Despegar PAM2 XML,2019-06-15,2019-06-16,1 DBL Mat 1 DBL Twin ,4,4,0,108.93,0.0,0.0,Argentina,2019-05-31 18:19,2019-05-31 18:21,,Credit card,Modified
154,3280750080,Booking.com XML,2019-06-15,2019-06-19,1 DBL Mat 1 DBL Mat ,4,4,0,377.58,67.96,0.0,Brazil,2019-05-31 18:54,2019-05-31 18:54,,Credit card,New
155,309095,RoomCloud  BE & Metasearch Engine,2019-06-15,2019-06-17,1 Single ,1,1,0,117.9,0.0,117.9,Argentina,2019-06-07 23:04,2019-06-07 23:04,,Credit card,New
156,2583095494,Booking.com XML,2019-06-15,2019-06-16,1 DBL Mat ,2,2,0,55.94,10.07,0.0,Argentina,2019-06-12 15:52,2019-06-12 15:53,,Credit card,New
157,3296886271,Booking.com XML,2019-06-15,2019-06-16,1 SGL ,1,1,0,51.97,9.35,0.0,Brazil,2019-06-14 18:20,2019-06-14 18:20,,Credit card,New
158,2977281548,Booking.com XML,2019-06-15,2019-06-18,1 SGL ,1,1,0,131.16,23.61,0.0,Argentina,2019-06-15 13:32,2019-06-15 13:33,,Credit card,New
159,1083914734,Booking.com XML,2019-06-14,2019-06-19,1 TPL Mat ,3,2,1,372.75,67.09,0.0,Brazil,2019-01-02 21:51,2019-05-03 00:45,2019-05-03 00:45,Credit card,Cancelled
160,1191437444,Expedia XML,2019-06-14,2019-06-15,1 SGL ,1,1,0,56.22,0.0,0.0,,2019-02-03 17:06,2019-02-03 17:06,,Credit card,New
161,1192640480,Expedia XML,2019-06-14,2019-06-18,1 TPL Mat ,3,2,1,219.04,0.0,219.04,,2019-02-05 16:07,2019-02-06 16:17,2019-02-06 16:17,Credit card,Cancelled
162,1457248682,Booking.com XML,2019-06-14,2019-06-22,1 DBL Mat ,2,2,0,407.97,73.43,0.0,Brazil,2019-03-13 19:48,2019-03-14 00:10,2019-03-14 00:10,Credit card,Cancelled
163,3067494082,Booking.com XML,2019-06-14,2019-06-17,1 SGL ,1,1,0,151.8,27.32,0.0,Brazil,2019-05-09 10:26,2019-06-11 14:48,2019-06-11 14:47,Credit card,Cancelled
164,2872128971,Booking.com XML,2019-06-14,2019-06-15,1 DBL Twin ,2,2,0,53.95,9.71,0.0,Brazil,2019-05-23 23:09,2019-05-24 00:44,,Credit card,Modified
165,1274600113,Expedia XML,2019-06-14,2019-06-17,1 DBL Twin ,3,2,1,125.88,0.0,125.88,,2019-06-09 21:33,2019-06-09 21:34,,Credit card,New
166,3676124023,Booking.com XML,2019-06-14,2019-06-16,1 DBL Mat 1 DBL Mat ,4,4,0,212.56,38.26,0.0,Argentina,2019-06-13 17:46,2019-06-13 17:47,,Credit card,New
167,3101396793,Booking.com XML,2019-06-14,2019-06-16,1 DBL Mat 1 DBL Mat ,4,4,0,212.56,38.26,0.0,Argentina,2019-06-13 17:53,2019-06-13 17:53,,Credit card,New
168,310882,RoomCloud  BE & Metasearch Engine,2019-06-14,2019-06-16,1 Habitación Triple Matrimonial ,3,3,0,159.54,0.0,159.54,Argentina,2019-06-13 19:47,2019-06-13 19:47,,Credit card,New
169,2817235261,Booking.com XML,2019-06-14,2019-06-15,1 SGL ,1,1,0,46.37,8.35,0.0,Uruguay,2019-06-14 01:44,2019-06-14 01:44,,Credit card,New
170,2147711993,Booking.com XML,2019-06-14,2019-06-15,1 DBL Twin ,2,2,0,50.34,9.06,0.0,Argentina,2019-06-14 02:37,2019-06-14 02:38,,Credit card,New
171,2637817706,Booking.com XML,2019-06-14,2019-06-15,1 SGL ,1,1,0,46.37,8.35,0.0,Argentina,2019-06-14 20:50,2019-06-14 20:51,,Credit card,New
172,3363753709,Booking.com XML,2019-06-14,2019-06-17,1 DBL Mat ,2,2,0,130.12,23.42,0.0,Argentina,2019-06-15 00:23,2019-06-15 00:24,,Credit card,New
173,2250385609,Booking.com XML,2019-06-13,2019-06-16,1 SUP ,2,2,0,209.52,37.71,0.0,Argentina,2019-05-24 08:50,2019-06-04 11:24,2019-06-04 11:24,Credit card,Cancelled
174,2984363233,Booking.com XML,2019-06-13,2019-06-18,1 SGL ,1,1,0,222.61,40.07,0.0,Germany,2019-06-01 05:56,2019-06-01 05:56,,Credit card,New
175,11010965002,Despegar PAM2 XML,2019-06-13,2019-06-14,1 SGL ,1,1,0,40.86,0.0,0.0,Argentina,2019-06-07 10:11,2019-06-07 10:11,,Credit card,New
176,11023509302,Despegar PAM2 XML,2019-06-13,2019-06-16,1 DBL Twin ,2,2,0,108.11,0.0,108.11,USA,2019-06-08 23:52,2019-06-08 23:52,,,New
177,310548,RoomCloud  BE & Metasearch Engine,2019-06-13,2019-06-14,1 Habitación Doble Matrimonial ,1,1,0,50.75,0.0,50.75,Argentina,2019-06-12 18:33,2019-06-12 18:33,,Credit card,New
178,3781453791,Booking.com XML,2019-06-13,2019-06-14,1 SGL ,1,1,0,39.57,7.12,0.0,Argentina,2019-06-12 20:44,2019-06-12 20:44,,Credit card,New
179,11063136602,Despegar PAM2 XML,2019-06-13,2019-06-16,1 DBL Twin ,2,2,0,139.94,0.0,0.0,Argentina,2019-06-13 15:06,2019-06-13 15:06,,Credit card,New
180,3715909454,Booking.com XML,2019-06-13,2019-06-14,1 SGL ,1,1,0,39.57,7.12,0.0,Argentina,2019-06-13 19:16,2019-06-13 19:16,,Credit card,New
181,1680061845,Booking.com XML,2019-06-12,2019-06-16,1 DBL Twin ,2,2,0,224.76,40.46,0.0,Brazil,2019-02-11 15:12,2019-06-06 07:51,2019-06-06 07:51,Credit card,Cancelled
182,11007083502,Despegar PAM2 XML,2019-06-12,2019-06-16,1 DBL Mat ,2,2,0,172.29,0.0,0.0,Argentina,2019-06-06 18:59,2019-06-06 18:59,,Credit card,New
183,2673699472,Booking.com XML,2019-06-12,2019-06-16,1 SGL 1 SGL ,2,2,0,352.26,63.41,0.0,Mexico,2019-06-12 19:35,2019-06-12 19:35,,Credit card,New
184,307687,RoomCloud  BE & Metasearch Engine,2019-06-11,2019-06-13,1 Habitación Doble - 2 camas ,2,2,0,97.38,0.0,97.38,Uruguay,2019-06-03 13:06,2019-06-03 13:06,,Credit card,New
185,3799044344,Booking.com XML,2019-06-11,2019-06-15,1 SGL ,1,1,0,254.84,45.87,0.0,USA,2019-06-05 12:07,2019-06-06 14:24,2019-06-06 14:23,Credit card,Cancelled
186,249-719901,Hotelbeds XML,2019-06-11,2019-06-12,1 DBL Mat ,1,1,0,64.92,16.23,64.92,,2019-06-05 19:00,2019-06-06 12:31,,,New
187,1273137823,Expedia XML,2019-06-11,2019-06-12,1 TPL Mat ,3,2,1,49.77,0.0,49.77,,2019-06-07 11:40,2019-06-07 11:40,,Credit card,New
188,3347331483,Booking.com XML,2019-06-11,2019-06-12,1 SGL ,1,1,0,43.17,7.77,0.0,Argentina,2019-06-10 16:06,2019-06-10 16:06,,Credit card,New
189,1275159336,Expedia XML,2019-06-11,2019-06-14,1 SGL ,1,1,0,107.94,0.0,107.94,,2019-06-10 16:14,2019-06-10 16:15,,Credit card,New
190,2675459545,Booking.com XML,2019-06-11,2019-06-14,1 DBL Mat 1 DBL Mat 1 DBL Mat 1 DBL Mat ,8,8,0,584.28,105.17,0.0,Brazil,2019-06-10 22:28,2019-06-10 22:28,,Credit card,New
191,1201505991,Expedia XML,2019-06-10,2019-06-13,1 DBL Mat ,2,2,0,110.55,0.0,110.55,,2019-02-19 16:08,2019-02-19 16:14,2019-02-19 16:14,Credit card,Cancelled
192,1201513916,Expedia XML,2019-06-10,2019-06-13,1 DBL Mat ,2,2,0,110.55,0.0,110.55,,2019-02-19 16:21,2019-02-19 16:21,,Credit card,New
193,1253203769,Expedia XML,2019-06-10,2019-06-12,1 DBL Mat ,1,1,0,80.92,0.0,80.92,,2019-05-08 18:34,2019-05-20 19:03,2019-05-20 19:03,Credit card,Cancelled
194,249-713458,Hotelbeds XML,2019-06-10,2019-06-13,1 TPL Mat ,3,3,0,201.9,0.0,201.9,,2019-05-15 19:00,2019-06-07 12:01,2019-06-07 12:01,,Cancelled
195,3989113211,Booking.com XML,2019-06-10,2019-06-13,1 DBL Twin ,2,2,0,149.82,26.97,0.0,Argentina,2019-05-31 22:40,2019-06-03 03:25,2019-06-03 03:25,Credit card,Cancelled
196,309883,RoomCloud  BE & Metasearch Engine,2019-06-10,2019-06-11,1 Standard Double Room ,1,1,0,48.69,0.0,48.69,Chile,2019-06-10 20:44,2019-06-10 20:44,,Credit card,New
197,1190475590,Expedia XML,2019-06-09,2019-06-15,1 TPL Mat ,2,2,0,411.3,0.0,0.0,,2019-02-01 18:50,2019-02-01 18:50,,Credit card,New
198,1202371227,Expedia XML,2019-06-09,2019-06-15,1 TPL Mat ,3,2,1,296.16,0.0,296.16,,2019-02-20 21:29,2019-02-20 21:29,,Credit card,New
199,1202371247,Expedia XML,2019-06-09,2019-06-15,1 DBL Mat ,2,2,0,226.5,0.0,226.5,,2019-02-20 21:29,2019-02-20 21:29,,Credit card,New
200,3611162806,Booking.com XML,2019-06-09,2019-06-19,1 DBL Twin ,2,2,0,546.9,98.44,0.0,Qatar,2019-04-07 15:13,2019-05-26 07:20,2019-05-26 07:20,Credit card,Cancelled
201,10776338702,Despegar PAM2 XML,2019-06-09,2019-06-12,1 TPL Twin ,3,3,0,191.81,0.0,0.0,Argentina,2019-05-12 15:48,2019-05-12 15:48,,Credit card,New
202,3048572034,Booking.com XML,2019-06-09,2019-06-10,1 SGL ,1,1,0,44.97,8.09,0.0,Argentina,2019-05-13 20:11,2019-05-13 20:11,,Credit card,New
203,3591998875,Booking.com XML,2019-06-09,2019-06-10,1 SGL ,1,1,0,47.97,8.63,0.0,Spain,2019-05-31 21:32,2019-05-31 21:33,,Credit card,New
204,10963130802,Despegar PAM2 XML,2019-06-09,2019-06-10,1 TPL Twin ,3,3,0,55.3,0.0,55.3,USA,2019-06-01 13:57,2019-06-01 13:57,,,New
205,1199550719,Expedia XML,2019-06-08,2019-06-12,1 DBL Mat ,2,2,0,148.3,0.0,148.3,,2019-02-16 13:31,2019-02-19 21:17,2019-02-19 21:17,Credit card,Cancelled
206,1230323957,Expedia XML,2019-06-08,2019-06-12,1 DBL Mat ,2,2,0,148.3,0.0,148.3,,2019-04-03 09:42,2019-04-03 09:43,,Credit card,New
207,1230324797,Expedia XML,2019-06-08,2019-06-12,1 DBL Mat ,2,2,0,148.3,0.0,148.3,,2019-04-03 09:44,2019-04-03 09:51,2019-04-03 09:51,Credit card,Cancelled
208,1230326153,Expedia XML,2019-06-08,2019-06-12,1 DBL Twin ,2,2,0,148.3,0.0,148.3,,2019-04-03 09:47,2019-04-03 09:47,,Credit card,New
209,1230332316,Expedia XML,2019-06-08,2019-06-12,1 DBL Mat ,2,2,0,148.3,0.0,148.3,,2019-04-03 09:59,2019-04-03 09:59,,Credit card,New
210,1230383080,Expedia XML,2019-06-08,2019-06-12,1 DBL Mat ,2,2,0,148.3,0.0,148.3,,2019-04-03 11:24,2019-04-03 14:00,2019-04-03 14:00,Credit card,Cancelled
211,1251643535,Expedia XML,2019-06-08,2019-06-11,1 DBL Twin ,2,2,0,128.88,0.0,128.88,,2019-05-06 15:23,2019-05-06 15:23,,Credit card,New
212,3486007277,Booking.com XML,2019-06-08,2019-06-12,1 DBL Mat ,2,2,0,188.79,33.98,0.0,Brazil,2019-05-08 21:47,2019-06-10 05:48,2019-06-10 05:48,Credit card,Cancelled
213,10829104102,Despegar PAM2 XML,2019-06-08,2019-06-12,1 DBL Mat ,2,2,0,180.6,0.0,0.0,Argentina,2019-05-17 12:29,2019-05-17 12:29,,Credit card,New
214,3763194193,Booking.com XML,2019-06-08,2019-06-12,1 TPL Twin ,3,2,1,276.45,49.76,0.0,Bolivia  plurinational state of,2019-05-18 01:01,2019-05-21 15:14,2019-05-21 15:13,Credit card,Cancelled
215,3544466586,Booking.com XML,2019-06-08,2019-06-10,1 SGL ,1,1,0,115.94,20.87,0.0,Chile,2019-06-01 13:04,2019-06-09 20:27,2019-06-09 20:27,Credit card,Cancelled
216,3113800674,Booking.com XML,2019-06-08,2019-06-09,1 SGL ,1,1,0,47.97,8.63,0.0,Chile,2019-06-08 10:05,2019-06-08 10:05,,Credit card,New
217,2200116974,Booking.com XML,2019-06-07,2019-06-10,1 DBL Mat ,2,2,0,161.07,28.99,0.0,Brazil,2019-03-20 11:58,2019-03-20 11:58,,Credit card,New
218,3993980987,Booking.com XML,2019-06-07,2019-06-09,1 DBL Twin ,2,2,0,112.38,20.23,0.0,Uruguay,2019-04-11 16:16,2019-04-11 16:16,,Credit card,New
219,2158092538,Booking.com XML,2019-06-07,2019-06-10,1 DBL Twin ,2,2,0,147.66,26.58,0.0,Brazil,2019-04-26 15:24,2019-04-26 21:32,2019-04-26 15:24,Credit card,Cancelled
220,2275033607,Booking.com XML,2019-06-07,2019-06-09,1 DBL Mat ,2,2,0,177.84,32.01,0.0,Chile,2019-05-14 23:38,2019-05-24 13:35,2019-05-24 10:27,Credit card,Cancelled
221,10816773302,Despegar PAM2 XML,2019-06-07,2019-06-10,1 TPL Mat ,3,3,0,155.87,0.0,155.87,Brazil,2019-05-15 23:52,2019-05-15 23:52,,,New
222,1262942955,Expedia XML,2019-06-07,2019-06-15,1 SUP ,2,2,0,660.27,0.0,0.0,,2019-05-23 10:34,2019-05-23 10:34,,Credit card,New
223,2665713240,Booking.com XML,2019-06-07,2019-06-22,1 DBL Mat ,2,2,0,1048.86,188.79,0.0,India,2019-05-30 09:45,2019-05-30 09:50,2019-05-30 09:50,Credit card,Cancelled
224,10998664202,Despegar PAM2 XML,2019-06-07,2019-06-12,1 DBL Twin ,2,2,0,189.87,0.0,189.87,Brazil,2019-06-05 20:12,2019-06-05 20:13,,,New
225,1272635045,Expedia XML,2019-06-07,2019-06-08,1 DBL Mat ,2,1,1,46.67,0.0,46.67,,2019-06-06 17:26,2019-06-06 17:26,,Credit card,New
226,1273050672,Expedia XML,2019-06-07,2019-06-10,1 DBL Mat ,2,2,0,124.68,0.0,124.68,,2019-06-07 09:00,2019-06-07 09:00,,Credit card,New
227,3184004243,Booking.com XML,2019-06-07,2019-06-08,1 TPL Mat 1 DBL Twin ,5,5,0,121.06,21.79,0.0,USA,2019-06-07 16:54,2019-06-07 16:54,,Credit card,New
228,2003088993,Booking.com XML,2019-06-06,2019-06-14,1 DBL Twin ,2,2,0,419.52,75.51,0.0,Chile,2019-02-03 17:56,2019-04-22 16:49,2019-04-22 16:49,Credit card,Cancelled
229,10284215002,Despegar PAM2 XML,2019-06-06,2019-06-09,1 DBL Mat ,2,2,0,131.86,0.0,131.86,Brazil,2019-03-13 10:49,2019-03-13 21:24,2019-03-13 21:24,,Cancelled
230,249-698134,Hotelbeds XML,2019-06-06,2019-06-09,1 DBL Mat ,2,2,0,123.61,30.9,123.61,,2019-03-24 20:00,2019-03-25 16:46,,,New
231,3835595070,Booking.com XML,2019-06-06,2019-06-09,1 DBL Mat ,2,2,0,164.82,29.67,0.0,Brazil,2019-03-26 22:11,2019-06-08 04:57,2019-06-08 04:57,Credit card,Cancelled
232,1228528460,Expedia XML,2019-06-06,2019-06-11,1 DBL Mat ,2,2,0,212.8,0.0,212.8,,2019-03-31 20:25,2019-03-31 20:25,,Credit card,New
233,1236548672,Expedia XML,2019-06-06,2019-06-09,1 DBL Twin ,2,2,0,118.65,0.0,118.65,,2019-04-12 14:13,2019-04-12 14:13,,Credit card,New
234,1239081503,Expedia XML,2019-06-06,2019-06-09,1 TPL Mat ,4,3,1,153.48,0.0,153.48,,2019-04-16 14:27,2019-04-17 12:34,,Credit card,Modified
235,249-704838,Hotelbeds XML,2019-06-06,2019-06-09,1 DBL Mat ,2,2,0,164.82,41.2,164.82,,2019-04-16 19:00,2019-04-17 10:16,,,New
236,3454637874,Booking.com XML,2019-06-06,2019-06-09,1 TPL Mat ,3,3,0,216.15,38.91,0.0,Brazil,2019-05-01 16:17,2019-05-01 16:17,,Credit card,New
237,1248601154,Expedia XML,2019-06-06,2019-06-09,1 TPL Mat ,3,3,0,216.15,0.0,0.0,,2019-05-01 17:03,2019-06-03 20:09,2019-06-03 20:09,Credit card,Cancelled
238,249-709187,Hotelbeds XML,2019-06-06,2019-06-09,1 SGL ,1,1,0,161.16,0.0,161.16,,2019-05-02 19:00,2019-05-05 12:31,2019-05-05 12:31,,Cancelled
239,1253200204,Expedia XML,2019-06-06,2019-06-10,1 DBL Twin ,2,1,1,159.1,0.0,159.1,,2019-05-08 18:27,2019-05-10 23:07,2019-05-10 23:07,Credit card,Cancelled
240,1253869128,Expedia XML,2019-06-06,2019-06-10,1 DBL Twin ,2,1,1,162.34,0.0,162.34,,2019-05-09 17:07,2019-05-11 23:06,2019-05-11 23:06,Credit card,Cancelled
241,1254939837,Expedia XML,2019-06-06,2019-06-10,1 DBL Twin ,2,1,1,162.34,0.0,162.34,,2019-05-11 11:13,2019-05-27 12:09,2019-05-27 12:09,Credit card,Cancelled
242,2642780913,Booking.com XML,2019-06-06,2019-06-09,1 TPL Twin ,3,3,0,225.15,40.53,0.0,Brazil,2019-05-19 12:26,2019-05-19 12:35,,Credit card,Modified
243,1262523891,Expedia XML,2019-06-06,2019-06-09,1 DBL Mat ,1,1,0,145.68,0.0,145.68,,2019-05-22 18:58,2019-05-22 18:58,,Credit card,New
244,10880794702,Despegar PAM2 XML,2019-06-06,2019-06-12,1 SGL ,1,1,0,222.16,0.0,222.16,Brazil,2019-05-23 16:19,2019-05-23 16:19,,,New
245,10886431802,Despegar PAM2 XML,2019-06-06,2019-06-07,1 DBL Twin ,2,2,0,44.75,0.0,44.75,USA,2019-05-24 11:40,2019-05-24 11:40,,,New
246,3353327076,Booking.com XML,2019-06-06,2019-06-07,1 DBL Mat ,2,2,0,48.19,8.67,0.0,Argentina,2019-06-06 09:00,2019-06-06 09:01,,Credit card,New
247,3144292030,Booking.com XML,2019-06-06,2019-06-07,1 SGL ,1,1,0,43.17,7.77,0.0,Argentina,2019-06-06 16:22,2019-06-06 16:22,,Credit card,New
248,1659006175,Booking.com XML,2019-06-05,2019-06-07,1 SGL ,1,1,0,157.44,28.34,0.0,Russia,2018-12-18 09:06,2018-12-18 09:14,2018-12-18 09:14,Credit card,Cancelled
249,249-704690,Hotelbeds XML,2019-06-05,2019-06-12,1 SGL ,1,1,0,341.04,0.0,341.04,,2019-04-15 19:00,2019-04-20 01:01,2019-04-20 01:01,,Cancelled
250,2591883945,Booking.com XML,2019-06-05,2019-06-12,1 SGL ,1,1,0,353.04,63.55,0.0,Brazil,2019-05-11 16:02,2019-05-13 13:32,2019-05-11 16:02,Credit card,Cancelled
251,10831252302,Despegar PAM2 XML,2019-06-05,2019-06-11,1 DBL Mat ,2,2,0,232.59,0.0,232.59,Brazil,2019-05-17 16:29,2019-05-17 16:29,,,New
252,2542613718,Booking.com XML,2019-06-05,2019-06-06,1 TPL Twin ,3,3,0,69.12,12.44,0.0,Brazil,2019-05-28 11:15,2019-05-29 12:26,,Credit card,Modified
253,10933496502,Despegar PAM2 XML,2019-06-05,2019-06-06,1 SGL ,1,1,0,33.77,0.0,33.77,USA,2019-05-29 13:55,2019-05-29 13:55,,,New
254,10943091902,Despegar PAM2 XML,2019-06-05,2019-06-09,1 DBL Mat ,2,2,0,167.74,0.0,167.74,Brazil,2019-05-30 09:57,2019-05-30 09:57,,,New
255,306678,RoomCloud  BE & Metasearch Engine,2019-06-05,2019-06-07,1 Single ,1,1,0,116.08,0.0,116.08,Argentina,2019-05-30 11:10,2019-05-30 11:10,,Transfer,New
